Gene,Gene_name,TA_sites_interior,Gene_length,Mean_counts_5p_10pct,Mean_counts_3p_25pct,Mean_counts_interior,Insertion_index,Fraction_zeros,Fraction_above_thresh,Median_counts,Upper25,Lower25,Zeros_interval,TraDIS,Keio
3348,cbrA,29.0,1064,17.333333333333332,80.53333333333333,61.51724137931034,0.0889491633593266,0.1724137931034483,0.7931034482758621,41.0,89.0,7.0,0.0689655172413793,Nonessential,Nonessential
3349,dgoT,37.0,1292,31.55555555555556,146.66666666666666,111.4054054054054,0.1326570676415877,0.1081081081081081,0.8648648648648649,72.0,168.0,25.0,0.027027027027027,Nonessential,Nonessential
3350,dgoD,30.0,1148,78.66666666666667,55.266666666666666,55.8,0.0747788796569284,0.1333333333333333,0.8,26.5,80.0,9.25,0.0333333333333333,Nonessential,Nonessential
3353,dgoR,13.0,689,120.5,69.2,75.61538461538461,0.1688408722013723,0.3076923076923077,0.6923076923076923,72.0,154.0,0.0,0.2307692307692307,Nonessential,Nonessential
3354,yidX,28.0,656,27.0,149.5,64.28571428571429,0.1507638702760654,0.0714285714285714,0.7857142857142857,38.0,111.25,10.5,0.0714285714285714,Nonessential,Nonessential
3355,yidA,25.0,812,25.0,102.9,74.56,0.1412656309208033,0.04,0.84,44.0,99.0,9.0,0.04,Nonessential,Nonessential
3356,yidB,9.0,398,0.0,18.0,30.22222222222222,0.1168234334063479,0.4444444444444444,0.5555555555555556,26.0,64.0,0.0,0.3333333333333333,Nonessential,Nonessential
3357,gyrB,50.0,2414,1.5,1.8,0.18,0.0001147154419731,0.96,0.02,0.0,0.0,0.0,0.48,Essential,Essential
3358,recF,25.0,1073,56.333333333333336,94.54545454545456,109.4,0.1568571223743637,0.12,0.84,69.0,190.0,17.0,0.04,Nonessential,Nonessential
3359,dnaN,19.0,1100,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,Essential,Essential
3360,dnaA,38.0,1403,0.0,0.1428571428571428,0.868421052631579,0.0009522682741724,0.9736842105263158,0.0263157894736842,0.0,0.0,0.0,0.7894736842105263,Essential,Essential
3361,rpmH,4.0,140,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,Essential,Essential
3362,rnpA,5.0,326,0.0,1.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,Essential,Essential
3363,yidC,42.0,1646,0.0,10.214285714285714,0.6904761904761905,0.0006453651654137,0.9761904761904762,0.0238095238095238,0.0,0.0,0.0,0.8333333333333334,Essential,Essential
3364,mnmE,27.0,1364,29.714285714285715,27.0,15.37037037037037,0.0173363076588883,0.2592592592592592,0.5555555555555556,6.0,21.5,0.5,0.037037037037037,Nonessential,Nonessential
3365,tnaA,53.0,1415,8.272727272727273,37.23809523809524,87.71698113207547,0.0953704605948088,0.0943396226415094,0.8679245283018868,49.0,118.0,15.0,0.0188679245283018,Nonessential,Nonessential
3366,tnaB,49.0,1247,37.85714285714285,59.35714285714285,45.3469387755102,0.0559458870834744,0.2448979591836734,0.7142857142857143,16.0,75.0,2.0,0.0816326530612244,Nonessential,Essential
3367,mdtL,33.0,1175,137.0,95.6923076923077,88.57575757575758,0.1159748053365074,0.1515151515151515,0.8181818181818182,48.0,130.0,12.0,0.0606060606060606,Nonessential,Nonessential
3368,yidZ,25.0,959,0.0,36.41666666666666,100.12,0.1606160263094569,0.24,0.76,83.0,166.0,9.0,0.08,Nonessential,Nonessential
3369,yieE,20.0,749,0.0,142.2,70.25,0.1442949573790695,0.1,0.75,23.5,81.5,6.75,0.05,Nonessential,Nonessential
3370,chrR,10.0,566,115.66666666666669,19.0,118.1,0.3210111443326991,0.1,0.9,121.0,189.5,30.5,0.1,Nonessential,Nonessential
3371,adeP,36.0,1337,93.33333333333331,69.25,84.83333333333333,0.0976161709146002,0.1666666666666666,0.6944444444444444,29.0,164.5,3.25,0.0555555555555555,Nonessential,Nonessential
3372,yieH,24.0,665,16.25,51.55555555555556,109.54166666666669,0.2534220165799113,0.0833333333333333,0.8333333333333334,60.0,163.5,10.5,0.0416666666666666,Nonessential,Nonessential
3373,cbrB,21.0,473,94.33333333333331,20.5,60.23809523809524,0.195928102904847,0.0476190476190476,0.8571428571428571,48.0,72.0,14.0,0.0476190476190476,Nonessential,Nonessential
3374,cbrC,17.0,587,29.33333333333333,64.0,74.17647058823529,0.1944082573404148,0.0,1.0,43.0,85.0,22.0,0.0,Nonessential,Nonessential
3375,yieK,24.0,722,144.8,55.0,97.08333333333331,0.2068683855387456,0.125,0.75,40.5,131.25,9.5,0.0416666666666666,Nonessential,Nonessential
3376,yieL,37.0,1169,48.333333333333336,43.11764705882353,67.24324324324324,0.0884954178367351,0.1891891891891892,0.7027027027027027,44.0,78.0,5.0,0.054054054054054,Nonessential,Nonessential
3377,bglH,60.0,1616,5.0,6.833333333333333,48.45,0.0461252856054836,0.2833333333333333,0.6333333333333333,16.0,54.0,0.0,0.0666666666666666,Nonessential,Nonessential
3378,bglB,46.0,1394,41.25,7.0,47.54347826086956,0.0524704538802224,0.2391304347826087,0.6304347826086957,11.5,64.75,1.0,0.0434782608695652,Nonessential,Nonessential
3379,bglF,52.0,1877,33.63636363636363,77.19047619047619,56.26923076923077,0.0461204301210858,0.1538461538461538,0.6923076923076923,22.5,68.0,3.75,0.0192307692307692,Nonessential,Nonessential
3380,bglG,31.0,836,0.0,2.066666666666667,10.0,0.0184026499815973,0.4516129032258064,0.3548387096774194,1.0,12.5,0.0,0.1290322580645161,Nonessential,Nonessential
3381,phoU,15.0,725,0.0,10.0,0.3333333333333333,0.0007073386383731,0.7333333333333333,0.0,0.0,0.5,0.0,0.3333333333333333,Unclear,Nonessential
3382,pstB,14.0,773,1.2,1.8,0.2857142857142857,0.0005686422245283,0.7857142857142857,0.0,0.0,0.0,0.0,0.5,Nonessential,Nonessential
3383,pstA,20.0,890,83.5,42.833333333333336,17.7,0.0305963699222126,0.3,0.6,7.5,17.5,0.0,0.1,Nonessential,Nonessential
3384,pstC,24.0,959,4.833333333333333,65.3,6.833333333333333,0.0109622737359963,0.6666666666666666,0.2083333333333333,0.0,2.75,0.0,0.2083333333333333,Nonessential,Nonessential
3385,pstS,32.0,1040,26.75,33.666666666666664,40.5625,0.060003698224852,0.125,0.75,38.5,59.25,14.0,0.0625,Nonessential,Nonessential
3386,glmS,43.0,1829,4.428571428571429,0.1875,0.7906976744186046,0.0006650945656883,0.7674418604651163,0.0697674418604651,0.0,0.0,0.0,0.3023255813953488,Essential,Essential
3387,glmU,33.0,1370,26.166666666666668,0.625,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,Essential,Essential
3388,atpC,8.0,419,0.0,20.0,4.25,0.0156049201395263,0.875,0.125,0.0,0.0,0.0,0.875,Nonessential,Nonessential
3389,atpD,42.0,1382,0.0,1.181818181818182,0.2857142857142857,0.0003180610995372,0.9523809523809524,0.0238095238095238,0.0,0.0,0.0,0.4523809523809524,Nonessential,Nonessential
3390,atpG,19.0,863,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,Nonessential,Nonessential
3391,atpA,44.0,1541,0.0,0.375,0.1136363636363636,0.0001134491725017,0.9545454545454546,0.0,0.0,0.0,0.0,0.4545454545454545,Nonessential,Nonessential
3392,atpH,8.0,533,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,Nonessential,Nonessential
3393,atpF,8.0,470,0.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,Nonessential,Nonessential
3394,atpE,6.0,239,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,Nonessential,Nonessential
3395,atpB,20.0,815,1.8,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,Nonessential,Nonessential
3396,atpI,8.0,380,0.0,83.0,88.875,0.3598178137651822,0.0,1.0,35.0,59.0,19.5,0.0,Nonessential,Nonessential
3397,mnmG,48.0,1889,14.4,35.888888888888886,50.72916666666666,0.0413154429829919,0.2708333333333333,0.6666666666666666,19.5,70.0,0.0,0.0625,Nonessential,Nonessential
3398,mioC,12.0,443,88.66666666666667,16.5,130.25,0.4523354749088383,0.1666666666666666,0.75,107.0,211.5,21.25,0.1666666666666666,Nonessential,Nonessential
3399,asnC,17.0,458,28.0,228.0,136.47058823529412,0.4584164871860736,0.0588235294117647,0.9411764705882352,106.0,211.0,53.0,0.0588235294117647,Nonessential,Nonessential
3400,asnA,18.0,992,299.5,74.5,80.33333333333333,0.124586435070306,0.2222222222222222,0.7222222222222222,48.0,139.0,8.5,0.1111111111111111,Nonessential,Nonessential
3401,viaA,36.0,1451,127.33333333333331,82.375,113.75,0.1206064782908339,0.0833333333333333,0.8888888888888888,85.5,150.0,34.75,0.0555555555555555,Nonessential,Nonessential
3402,ravA,37.0,1496,77.0,86.25,67.70270270270271,0.0696243343302166,0.081081081081081,0.8918918918918919,41.0,94.0,21.0,0.027027027027027,Nonessential,Nonessential
3403,kup,56.0,1868,102.54545454545456,157.0,90.28571428571428,0.0743581899898816,0.0892857142857142,0.875,48.0,106.5,25.0,0.0178571428571428,Nonessential,Nonessential
3404,rbsD,13.0,419,62.5,27.0,61.23076923076923,0.2248238268065696,0.0769230769230769,0.8461538461538461,22.0,116.0,15.0,0.0769230769230769,Nonessential,Nonessential
3408,rbsK,27.0,929,76.0,40.75,86.62962962962963,0.1434621671435449,0.1111111111111111,0.8148148148148148,70.0,141.0,17.0,0.037037037037037,Nonessential,Nonessential
3409,rbsR,28.0,983,22.5,107.66666666666669,69.57142857142857,0.1088839949470671,0.1428571428571428,0.8214285714285714,50.0,83.5,34.0,0.0357142857142857,Nonessential,Nonessential
3410,hsrA,54.0,1427,55.0,139.9,70.53703703703704,0.0760466142386254,0.1851851851851851,0.7407407407407407,28.5,73.75,4.0,0.0555555555555555,Nonessential,Nonessential
3411,yieP,18.0,692,132.33333333333334,123.11111111111111,136.88888888888889,0.3043327898819228,0.2222222222222222,0.7222222222222222,29.5,143.5,3.75,0.1666666666666666,Nonessential,Nonessential
3412,hdfR,25.0,839,4.75,23.454545454545453,46.32,0.0849362794535619,0.08,0.76,17.0,68.0,6.0,0.04,Nonessential,Nonessential
3413,yifE,10.0,338,17.333333333333332,24.33333333333333,65.2,0.2967683204369595,0.1,0.9,55.5,67.75,22.0,0.1,Nonessential,Nonessential
3414,yifB,46.0,1520,90.1,66.4375,68.43478260869566,0.0692659743002992,0.1521739130434782,0.8260869565217391,50.0,79.5,12.25,0.0434782608695652,Nonessential,Nonessential
3416,ilvM,10.0,263,115.0,0.0,70.7,0.4135712196548698,0.0,1.0,63.5,95.75,46.75,0.0,Nonessential,Nonessential
3417,ilvE,19.0,929,87.0,125.7,146.73684210526315,0.2430021397785264,0.1052631578947368,0.8947368421052632,159.0,222.0,21.0,0.0526315789473684,Nonessential,Nonessential
3418,ilvD,41.0,1850,110.375,71.06666666666666,75.3170731707317,0.0626337406825211,0.1219512195121951,0.8292682926829268,44.0,100.0,23.0,0.024390243902439,Nonessential,Nonessential
3419,ilvA,20.0,1547,30.428571428571427,86.3076923076923,66.85,0.0664810302819352,0.2,0.8,44.5,86.25,12.25,0.15,Nonessential,Nonessential
3420,ilvY,18.0,893,0.0,22.4,83.44444444444444,0.1437581952699534,0.1111111111111111,0.8333333333333334,72.5,105.75,12.25,0.0555555555555555,Nonessential,Nonessential
3421,ilvC,28.0,1475,64.14285714285714,85.0,64.17857142857143,0.0669398398211957,0.25,0.6428571428571429,35.0,99.25,2.25,0.0714285714285714,Nonessential,Nonessential
3422,ppiC,4.0,281,46.0,30.5,84.5,0.4626334519572953,0.0,1.0,85.5,107.0,63.0,0.0,Nonessential,Nonessential
3423,rep,42.0,2021,1.75,18.846153846153847,2.261904761904762,0.001721847342827,0.7619047619047619,0.119047619047619,0.0,0.0,0.0,0.2619047619047619,Nonessential,Nonessential
3424,gppA,35.0,1484,45.5,62.07142857142857,40.74285714285714,0.04223808536477,0.1142857142857142,0.6857142857142857,20.0,47.0,3.0,0.0285714285714285,Nonessential,Nonessential
3425,rhlB,33.0,1265,105.2,102.11764705882354,56.36363636363637,0.068548052737776,0.0909090909090909,0.8484848484848485,50.0,77.0,20.0,0.0303030303030303,Nonessential,Nonessential
3426,trxA,4.0,329,22.0,9.666666666666666,24.75,0.1157353285012859,0.0,0.75,25.5,36.5,13.75,0.0,Nonessential,Nonessential
3427,rho,28.0,1259,0.0,3.8666666666666663,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,Essential,Nonessential
3428,wecA,34.0,1103,19.142857142857142,73.78571428571429,98.58823529411764,0.1375106148184917,0.1470588235294117,0.8235294117647058,40.5,135.0,17.5,0.088235294117647,Nonessential,Nonessential
3429,wzzE,28.0,1046,32.5,89.81818181818181,83.25,0.1224444771289895,0.1071428571428571,0.8571428571428571,67.5,122.5,23.75,0.0357142857142857,Nonessential,Nonessential
3430,wecB,24.0,1130,97.75,35.0,94.58333333333331,0.1287724075334694,0.1666666666666666,0.75,81.5,127.0,13.25,0.0833333333333333,Nonessential,Nonessential
3431,wecC,29.0,1262,88.66666666666667,85.75,52.241379310344826,0.0636856995127938,0.2758620689655172,0.6206896551724138,17.0,73.0,0.0,0.1034482758620689,Nonessential,Nonessential
3432,rffG,29.0,1067,117.5,77.22222222222223,127.10344827586206,0.1832650108512177,0.0344827586206896,0.9655172413793104,101.0,176.0,67.0,0.0344827586206896,Nonessential,Nonessential
3433,rffH,20.0,881,62.66666666666666,27.55555555555556,45.1,0.0787566576442853,0.1,0.8,31.5,72.5,14.75,0.05,Nonessential,Nonessential
3434,wecD,16.0,674,21.0,41.3,2.625,0.0059917826980141,0.875,0.0625,0.0,0.0,0.0,0.4375,Nonessential,Nonessential
3435,wecE,27.0,1130,116.0,35.54545454545455,40.5925925925926,0.0552656127877366,0.2592592592592592,0.7407407407407407,23.0,63.0,3.0,0.074074074074074,Nonessential,Nonessential
3436,wzxE,41.0,1250,44.66666666666666,43.85,48.65853658536585,0.0598874296435272,0.1463414634146341,0.7317073170731707,34.0,68.0,3.0,0.024390243902439,Nonessential,Nonessential
3437,wecF,27.0,1079,17.333333333333332,67.66666666666667,67.22222222222223,0.0958468984418938,0.1481481481481481,0.7407407407407407,62.0,93.0,9.5,0.037037037037037,Nonessential,Nonessential
3438,wzyE,35.0,1352,0.0,16.583333333333332,0.0571428571428571,6.502373366278691e-05,0.9714285714285714,0.0,0.0,0.0,0.0,0.4857142857142857,Essential,Essential
3439,wecG,18.0,740,186.0,123.88888888888889,74.11111111111111,0.154077154077154,0.1111111111111111,0.8333333333333334,48.0,117.75,20.0,0.0555555555555555,Nonessential,Nonessential
3440,yifK,39.0,1385,99.66666666666669,91.47368421052632,110.12820512820512,0.1223306916170009,0.2051282051282051,0.717948717948718,49.0,147.5,4.0,0.0769230769230769,Nonessential,Nonessential
3441,aslB,33.0,1235,55.5,58.9375,63.81818181818182,0.0794994479205005,0.2121212121212121,0.7575757575757576,29.0,95.0,9.0,0.0606060606060606,Nonessential,Nonessential
3442,aslA,41.0,1655,36.333333333333336,70.04166666666667,79.04878048780488,0.0734824824427654,0.1707317073170731,0.7317073170731707,44.0,109.0,4.0,0.073170731707317,Nonessential,Nonessential
3443,hemY,27.0,1196,167.16666666666666,56.0,103.03703703703704,0.132540567323176,0.1481481481481481,0.8148148148148148,38.0,152.0,10.5,0.074074074074074,Nonessential,Nonessential
3444,hemX,30.0,1205,66.5,89.6,35.86666666666667,0.0457921055431428,0.3333333333333333,0.4333333333333333,3.5,16.0,0.0,0.1,Nonessential,Nonessential
3445,hemD,19.0,740,0.0,60.375,0.4736842105263157,0.0009847904584746,0.9473684210526316,0.0526315789473684,0.0,0.0,0.0,0.7368421052631579,Essential,Essential
3446,hemC,23.0,962,9.0,16.444444444444443,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,Essential,Essential
3447,cyaA,79.0,2546,0.6,36.40909090909091,11.949367088607596,0.007220597672734,0.6075949367088608,0.3164556962025316,0.0,17.5,0.0,0.1645569620253164,Nonessential,Nonessential
3448,cyaY,7.0,320,0.0,10.0,25.0,0.1201923076923076,0.4285714285714285,0.5714285714285714,22.0,42.5,0.0,0.2857142857142857,Nonessential,Nonessential
3449,yifL,6.0,203,40.0,33.666666666666664,131.33333333333334,0.995326512567892,0.1666666666666666,0.8333333333333334,133.5,215.25,42.75,0.1666666666666666,Nonessential,Nonessential
3450,dapF,20.0,824,24.5,160.8,46.55,0.0869118745332337,0.35,0.65,25.5,52.75,0.0,0.15,Essential,Nonessential
3451,yigA,18.0,707,9.0,114.25,76.72222222222223,0.1669507610101669,0.2222222222222222,0.7222222222222222,63.0,116.5,2.5,0.1111111111111111,Nonessential,Nonessential
3452,xerC,17.0,896,64.9,21.1,22.764705882352946,0.0390877504848093,0.2352941176470588,0.6470588235294118,11.0,22.0,2.0,0.0588235294117647,Nonessential,Nonessential
3453,yigB,9.0,716,24.0,92.8,72.77777777777777,0.1563768323544859,0.2222222222222222,0.7777777777777778,92.0,105.0,31.0,0.1111111111111111,Nonessential,Nonessential
3454,uvrD,57.0,2162,45.125,48.5,67.29824561403508,0.0478888818145841,0.1052631578947368,0.8771929824561403,40.0,90.0,14.0,0.0175438596491228,Nonessential,Nonessential
3455,salL,29.0,902,12.666666666666666,50.7,73.82758620689656,0.1259211772247937,0.1724137931034483,0.6896551724137931,26.0,77.0,2.0,0.0689655172413793,NA,NA
3456,yigE,23.0,764,23.0,136.14285714285714,84.8695652173913,0.170901258995955,0.0434782608695652,0.8695652173913043,58.0,120.0,9.5,0.0434782608695652,Nonessential,Nonessential
3457,corA,23.0,950,66.0,16.363636363636363,49.73913043478261,0.0805491990846681,0.217391304347826,0.7391304347826086,39.0,71.0,10.0,0.0869565217391304,Nonessential,Nonessential
3458,FJKNNBLA_03788,28.0,491,8.333333333333334,0.0,5.892857142857143,0.0184642241668718,0.6428571428571429,0.1785714285714285,0.0,3.25,0.0,0.1428571428571428,NA,NA
3459,FJKNNBLA_03789,46.0,848,0.0,0.0625,2.108695652173913,0.0038256452325361,0.7608695652173914,0.1521739130434782,0.0,0.0,0.0,0.3695652173913043,NA,NA
3460,yigF,23.0,380,7.8,11.857142857142858,1.1304347826086956,0.0045766590389016,0.7391304347826086,0.0434782608695652,0.0,0.5,0.0,0.4782608695652174,Nonessential,Nonessential
3461,rarD,26.0,890,82.14285714285714,19.0,79.61538461538461,0.137623828202912,0.0384615384615384,0.9230769230769232,60.5,121.5,19.25,0.0384615384615384,Nonessential,Nonessential
3462,yigI,10.0,467,186.0,124.22222222222224,76.4,0.2516883544720804,0.1,0.7,41.5,113.5,6.75,0.1,Nonessential,Nonessential
3463,pldA,30.0,869,430.75,90.66666666666669,128.6,0.2276710631141011,0.0,0.9666666666666668,105.5,185.75,62.75,0.0,Nonessential,Nonessential
3464,recQ,43.0,1835,10.6,113.76923076923076,75.6046511627907,0.0633868381159427,0.0930232558139534,0.7674418604651163,59.0,94.5,10.0,0.0232558139534883,Nonessential,Nonessential
3465,rhtC,18.0,620,109.0,40.285714285714285,65.94444444444444,0.1636338571822442,0.1111111111111111,0.8888888888888888,36.5,102.75,16.0,0.0555555555555555,Nonessential,Nonessential
3466,rhtB,14.0,620,182.33333333333331,45.875,121.28571428571428,0.3009571074087203,0.1428571428571428,0.8571428571428571,89.5,154.75,42.5,0.0714285714285714,Nonessential,Nonessential
3467,pldB,33.0,1022,178.0,109.375,153.96969696969697,0.2317773550650262,0.0909090909090909,0.9090909090909092,93.0,174.0,36.0,0.0303030303030303,Nonessential,Nonessential
3468,yigL,17.0,800,144.33333333333334,88.5,119.0,0.2288461538461538,0.0588235294117647,0.8235294117647058,100.0,155.0,46.0,0.0588235294117647,Nonessential,Nonessential
3469,bioP,25.0,899,156.57142857142858,194.88888888888889,140.12,0.239787798408488,0.04,0.88,107.0,177.0,22.0,0.04,Nonessential,Nonessential
3470,metR,23.0,953,121.5,194.5,94.82608695652172,0.153081099292149,0.0,0.9565217391304348,72.0,111.0,35.0,0.0,Nonessential,Nonessential
3471,metE,46.0,2261,103.14285714285714,57.888888888888886,114.19565217391305,0.0777026177483843,0.0652173913043478,0.9130434782608696,64.0,154.25,28.0,0.0434782608695652,Nonessential,Nonessential
3474,atzF,9.0,389,113.66666666666669,59.8,86.55555555555556,0.3423197767670775,0.2222222222222222,0.7777777777777778,72.0,128.0,7.0,0.1111111111111111,NA,NA
3478,FJKNNBLA_03808,20.0,860,46.0,85.5,54.15,0.0968694096601073,0.3,0.65,24.5,68.75,0.0,0.1,NA,NA
3481,udp,22.0,764,50.0,26.166666666666668,89.0909090909091,0.1794017500823783,0.0909090909090909,0.8636363636363636,59.5,141.5,45.25,0.0454545454545454,Nonessential,Nonessential
3482,FJKNNBLA_03813,41.0,1490,64.25,65.17647058823529,96.70731707317071,0.0998526763791127,0.1219512195121951,0.8536585365853658,60.0,122.0,17.0,0.048780487804878,NA,NA
3483,FJKNNBLA_03814,12.0,506,24.0,35.8,176.08333333333334,0.5353704266747745,0.0833333333333333,0.9166666666666666,129.5,195.75,70.0,0.0833333333333333,NA,NA
3484,FJKNNBLA_03815,28.0,974,64.83333333333333,333.5,65.67857142857143,0.1037412279712074,0.1071428571428571,0.8214285714285714,29.0,77.75,6.75,0.0357142857142857,NA,NA
3487,xynR,11.0,767,159.33333333333334,179.7,58.27272727272727,0.1168844193616032,0.0909090909090909,0.8181818181818182,33.0,62.5,14.5,0.0909090909090909,Nonessential,Nonessential
3488,rmuC,32.0,1427,107.0,53.0,74.65625,0.0804875747938116,0.03125,0.8125,58.5,100.5,20.75,0.03125,Nonessential,Nonessential
3489,ubiE,14.0,755,7.5,27.444444444444443,4.857142857142857,0.009897387380831,0.7142857142857143,0.2857142857142857,0.0,5.25,0.0,0.3571428571428571,Essential,Nonessential
3490,ubiJ,12.0,605,0.6666666666666666,43.5,32.916666666666664,0.0837041746132655,0.3333333333333333,0.6666666666666666,26.0,33.0,0.0,0.0833333333333333,Nonessential,Essential
3491,ubiB,42.0,1640,0.4166666666666667,0.0588235294117647,0.0238095238095238,2.233538818904673e-05,0.9761904761904762,0.0,0.0,0.0,0.0,0.8809523809523809,Essential,Essential
3492,tatA,7.0,269,36.66666666666666,28.0,14.714285714285714,0.0841537644511622,0.4285714285714285,0.4285714285714285,2.0,17.0,0.0,0.2857142857142857,Nonessential,Nonessential
3493,tatB,9.0,515,22.33333333333333,43.66666666666666,67.0,0.2001493651979089,0.2222222222222222,0.6666666666666666,23.0,79.0,2.0,0.2222222222222222,Nonessential,Nonessential
3494,tatC,22.0,776,14.2,118.25,47.5,0.0941712926249008,0.1363636363636363,0.6818181818181818,36.0,78.5,3.5,0.0454545454545454,Nonessential,Nonessential
3495,tatD,17.0,782,29.666666666666668,83.66666666666667,104.88235294117646,0.2063394706692435,0.0588235294117647,0.8823529411764706,73.0,112.0,22.0,0.0588235294117647,Nonessential,Nonessential
3496,rfaH,13.0,488,158.75,84.33333333333333,104.6923076923077,0.3300514113881074,0.0769230769230769,0.9230769230769232,65.0,167.0,49.0,0.0769230769230769,Nonessential,Nonessential
3497,ubiD,37.0,1493,2.0,11.705882352941176,3.8378378378378377,0.0039546991991734,0.7027027027027027,0.2162162162162162,0.0,2.0,0.0,0.1891891891891892,Essential,Essential
3498,fre,12.0,701,12.25,38.5,19.08333333333333,0.0418815611397637,0.1666666666666666,0.6666666666666666,10.5,37.25,1.0,0.0833333333333333,Nonessential,Nonessential
3499,fadA,23.0,1163,66.0,95.57142857142856,85.69565217391305,0.1133615347230809,0.1304347826086956,0.8260869565217391,30.0,81.5,14.0,0.0434782608695652,Nonessential,Nonessential
3500,fadB,39.0,2189,71.66666666666667,113.3157894736842,79.3076923076923,0.0557386177795918,0.1794871794871795,0.7435897435897436,31.0,78.0,5.5,0.0769230769230769,Nonessential,Nonessential
3501,pepQ,35.0,1331,107.125,74.08333333333333,103.25714285714284,0.1193517226575077,0.0857142857142857,0.9142857142857144,82.0,146.0,20.0,0.0285714285714285,Nonessential,Nonessential
3502,yigZ,17.0,614,97.0,14.0,126.94117647058825,0.3180685955163824,0.1764705882352941,0.7647058823529411,53.0,142.0,21.0,0.1176470588235294,Nonessential,Nonessential
3503,trkH,43.0,1451,29.428571428571427,76.46666666666667,70.30232558139535,0.0745399200354083,0.0697674418604651,0.8372093023255814,61.0,106.0,17.5,0.0232558139534883,Nonessential,Nonessential
3504,hemG,11.0,545,0.0,14.285714285714286,0.5454545454545454,0.0015397446590107,0.7272727272727273,0.0,0.0,0.5,0.0,0.3636363636363636,Essential,Essential
3505,mobB,11.0,527,22.0,71.25,108.27272727272728,0.3160786082987221,0.0909090909090909,0.8181818181818182,72.0,140.5,20.0,0.0909090909090909,Nonessential,Nonessential
3506,mobA,18.0,584,10.0,62.285714285714285,28.55555555555556,0.0752253834445615,0.1111111111111111,0.7222222222222222,13.5,43.75,3.75,0.0555555555555555,Nonessential,Nonessential
3507,yihD,2.0,269,52.0,23.6,47.5,0.271661424077781,0.0,1.0,47.5,64.75,30.25,0.0,Nonessential,Nonessential
3508,srkA,23.0,986,53.4,47.05882352941177,47.17391304347826,0.073605731071116,0.1304347826086956,0.782608695652174,36.0,60.5,14.0,0.0434782608695652,Nonessential,Nonessential
3509,dsbA,16.0,626,17.75,4.6,27.9375,0.0686593757680019,0.125,0.6875,9.5,25.0,4.25,0.125,Nonessential,Nonessential
3510,yihF,50.0,1430,1.25,32.94444444444444,21.22,0.0228294782140935,0.34,0.54,7.0,28.0,0.0,0.08,Nonessential,Nonessential
3511,yihG,30.0,932,25.55555555555556,69.07692307692308,87.73333333333333,0.1448222735776383,0.1,0.9,58.0,119.75,33.25,0.0333333333333333,Nonessential,Nonessential
3512,polA,61.0,2786,5.1,94.56,36.131147540983605,0.0199520390639922,0.2950819672131147,0.5737704918032787,8.0,49.0,0.0,0.0655737704918032,Nonessential,Nonessential
3513,engB,13.0,632,1.0,5.166666666666667,0.4615384615384615,0.0011235113474646,0.7692307692307693,0.0,0.0,0.0,0.0,0.4615384615384615,Essential,Essential
3514,yihI,5.0,509,0.0,126.75,86.0,0.2599365271270968,0.0,0.8,67.0,85.0,35.0,0.0,Nonessential,Nonessential
3515,hemN,30.0,1373,84.28571428571429,144.92857142857142,83.7,0.0937867667656451,0.1666666666666666,0.7666666666666667,56.5,131.25,6.75,0.0666666666666666,Nonessential,Nonessential
3516,yshB,3.0,110,35.0,112.0,50.66666666666666,0.7086247086247085,0.3333333333333333,0.6666666666666666,72.0,76.0,36.0,0.3333333333333333,Nonessential,NA
3517,glnG,35.0,1409,99.0,79.2,82.31428571428572,0.0898774752571771,0.2,0.7428571428571429,62.0,103.0,6.5,0.0571428571428571,Nonessential,Nonessential
3518,glnL,27.0,1049,44.2,35.083333333333336,59.5925925925926,0.0873983905442437,0.2222222222222222,0.7037037037037037,27.0,74.0,3.0,0.1111111111111111,Nonessential,Nonessential
3519,glnA,39.0,1409,45.5,73.0909090909091,45.07692307692308,0.0492186745394148,0.2051282051282051,0.6666666666666666,25.0,46.5,1.0,0.0512820512820512,Nonessential,Nonessential
3520,bipA,40.0,1823,70.14285714285714,22.727272727272727,41.35,0.0348959871724545,0.3,0.65,17.5,54.75,0.0,0.1,Nonessential,Nonessential
3521,yihL,19.0,710,16.666666666666668,4.818181818181818,22.210526315789476,0.0481268175856759,0.2631578947368421,0.6842105263157895,10.0,34.5,0.5,0.1578947368421052,Nonessential,Nonessential
3522,yihM,36.0,980,8.222222222222221,13.133333333333333,27.38888888888889,0.0429966858538287,0.25,0.5833333333333334,10.5,28.5,0.75,0.0833333333333333,Nonessential,Nonessential
